__CLASS__,redirect_url,salary_is_predicted,latitude,longitude,salary_max,contract_type,id,created,description,title,adref,salary_min,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994830?utm_medium=api&utm_source=aa0fc1e4,0,51.226802,6.808387,,,5861994830,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0ODMwIn0.LpeXA23W26goxNOh1iyk6a4OUQ45bB18X3TCq_ODFr8,,"['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']","Düsseldorf, Nordrhein-Westfalen",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,187
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994826?utm_medium=api&utm_source=aa0fc1e4,0,50.940164,6.969972,,,5861994826,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDgyNiIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.MbJmeuZLy6xevjsghyAYu-_n8Z33VLL8ajtfKDk7NpY,,"['Deutschland', 'Nordrhein-Westfalen', 'Köln']","Köln, Nordrhein-Westfalen",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,188
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994834?utm_medium=api&utm_source=aa0fc1e4,0,48.137418,11.555737,,,5861994834,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0ODM0In0.fZq84oA8INwacjCWhcpcahiufwBhz7OdrivyvYc7DFQ,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']","München, München (Kreis)",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,189
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994829?utm_medium=api&utm_source=aa0fc1e4,0,50.129683,8.650578,,,5861994829,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDgyOSIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.W_8qR6LIzFRLlVl7yet23raQ5G6AMqjBcyih1bkrOjo,,"['Deutschland', 'Hessen', 'Frankfurt am Main']","Frankfurt am Main, Hessen",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,190
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994831?utm_medium=api&utm_source=aa0fc1e4,0,52.507706,13.420806,,,5861994831,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDgzMSIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.ihJcA67mx4xZcgoBQd2C2L_Aq9kIYg2_3Yx946OXfGM,,"['Deutschland', 'Berlin']","Berlin, Deutschland",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,191
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994832?utm_medium=api&utm_source=aa0fc1e4,0,48.776198,9.187224,,,5861994832,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0ODMyIn0.UBxAiNYjBnO5vgZ_ArdCvzaf22SXs0INeoQ6rdIfdyg,,"['Deutschland', 'Baden-Württemberg', 'Stuttgart']","Stuttgart, Baden-Württemberg",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,192
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994827?utm_medium=api&utm_source=aa0fc1e4,0,53.557429,9.987297,,,5861994827,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDgyNyIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.WsIJ5gLzvQPcKFMFns0lZd21TniKpAXE7ndXFwQq-P4,,"['Deutschland', 'Hamburg']","Hamburg, Deutschland",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,193
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994828?utm_medium=api&utm_source=aa0fc1e4,0,52.378818,9.742751,,,5861994828,2026-08-30T09:39:29Z,"Deloitte bietet führende Prüfungs- und Beratungsleistungen in Audit & Assurance, Tax & Legal, Consulting und Advisory – für nahezu 90 % der Fortune Global 500® und zahlreiche private Unternehmen. Wir liefern innovative Denkansätze, lösen komplexe Herausforderungen und fördern nachhaltiges Wachstum. Mit rund 470.000 Mitarbeitenden weltweit eröffnen wir hervorragende Karrierechancen – getragen von einem starken „Wir“ und einer Vielfalt an Perspektiven und Fähigkeiten. Du willst im Bereich Consult…","Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) - Consulting, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0ODI4In0.IsOtbIcTy9-01jA0bltMkOXH4kR6TLX7KaaFN0Gdf4M,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']","Hannover, Region Hannover (Kreis)",Adzuna::API::Response::Location,Deloitte,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,194
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994508?utm_medium=api&utm_source=aa0fc1e4,0,48.137418,11.555737,,,5861994508,2026-08-30T09:39:15Z," Aufgaben - Du unterstützt beim Betrieb und der Überwachung von Security Operation Center (SOC) Diensten sowie bei der Betreuung von SIEM-Lösungen für unsere Kundinnen und Kunden, inkl. Netzwerk- und Security Monitoring rund um die Uhr - Die individuelle Konzeption und Weiterentwicklung von Sicherheitsprozessen auf Basis kundenspezifischer Use Cases und bestehender Security-Strukturen weckt dein Interesse - Das Erkennen und Analysieren von Sicherheitsvorfällen sowie die Einleitung geeigneter Ge…","Junior Security Analyst (m/w/d) - Business Analysis, IT-Security, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0NTA4In0.qD1RhDrcK3CjHXJ2VjbXINqWr4T6toQARpOXrikifxo,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']","München, München (Kreis)",Adzuna::API::Response::Location,Reply Deutschland SE,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,195
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994513?utm_medium=api&utm_source=aa0fc1e4,0,51.226802,6.808387,,,5861994513,2026-08-30T09:39:15Z," Aufgaben - Du unterstützt beim Betrieb und der Überwachung von Security Operation Center (SOC) Diensten sowie bei der Betreuung von SIEM-Lösungen für unsere Kundinnen und Kunden, inkl. Netzwerk- und Security Monitoring rund um die Uhr - Die individuelle Konzeption und Weiterentwicklung von Sicherheitsprozessen auf Basis kundenspezifischer Use Cases und bestehender Security-Strukturen weckt dein Interesse - Das Erkennen und Analysieren von Sicherheitsvorfällen sowie die Einleitung geeigneter Ge…","Junior Security Analyst (m/w/d) - Business Analysis, IT-Security, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDUxMyIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.gDnwoknMYhgkwLo_oD6FvDfr7i0HuTIVVESJg_P_gSg,,"['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']","Düsseldorf, Nordrhein-Westfalen",Adzuna::API::Response::Location,Reply Deutschland SE,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,196
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994509?utm_medium=api&utm_source=aa0fc1e4,0,52.507706,13.420806,,,5861994509,2026-08-30T09:39:15Z," Aufgaben - Du unterstützt beim Betrieb und der Überwachung von Security Operation Center (SOC) Diensten sowie bei der Betreuung von SIEM-Lösungen für unsere Kundinnen und Kunden, inkl. Netzwerk- und Security Monitoring rund um die Uhr - Die individuelle Konzeption und Weiterentwicklung von Sicherheitsprozessen auf Basis kundenspezifischer Use Cases und bestehender Security-Strukturen weckt dein Interesse - Das Erkennen und Analysieren von Sicherheitsvorfällen sowie die Einleitung geeigneter Ge…","Junior Security Analyst (m/w/d) - Business Analysis, IT-Security, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkdRb3puS244Ukc1V2RWVGFqMkxUUSIsImkiOiI1ODYxOTk0NTA5In0.8jWyzG5DFMNoAK9-j53hlI8dDZs9vBuhvP5gepRCVIw,,"['Deutschland', 'Berlin']","Berlin, Deutschland",Adzuna::API::Response::Location,Reply Deutschland SE,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,197
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994511?utm_medium=api&utm_source=aa0fc1e4,0,50.940164,6.969972,,,5861994511,2026-08-30T09:39:15Z," Aufgaben - Du unterstützt beim Betrieb und der Überwachung von Security Operation Center (SOC) Diensten sowie bei der Betreuung von SIEM-Lösungen für unsere Kundinnen und Kunden, inkl. Netzwerk- und Security Monitoring rund um die Uhr - Die individuelle Konzeption und Weiterentwicklung von Sicherheitsprozessen auf Basis kundenspezifischer Use Cases und bestehender Security-Strukturen weckt dein Interesse - Das Erkennen und Analysieren von Sicherheitsvorfällen sowie die Einleitung geeigneter Ge…","Junior Security Analyst (m/w/d) - Business Analysis, IT-Security, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDUxMSIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.BYb7ZXgoYiW0YXSNrhhR04MqSb4q6-f6OSBxQ56hygw,,"['Deutschland', 'Nordrhein-Westfalen', 'Köln']","Köln, Nordrhein-Westfalen",Adzuna::API::Response::Location,Reply Deutschland SE,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,198
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994503?utm_medium=api&utm_source=aa0fc1e4,0,52.378818,9.742751,,,5861994503,2026-08-30T09:39:13Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst für das OBB Pro in der Internet-Filiale (m/w/d) - Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDUwMyIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.5Yxxi9fsElAvWFGHlE7HURKwUS2z3x1lw4g-vhR1wrY,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']","Hannover, Region Hannover (Kreis)",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,199
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994472?utm_medium=api&utm_source=aa0fc1e4,0,51.955292,7.621504,,,5861994472,2026-08-30T09:39:12Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst (m/w/d) - Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDQ3MiIsInMiOiJKR1Fvem5LbjhSRzVXZFZUYWoyTFRRIn0.pu0ixg-Cp5Kr0kmpb9n2NyGnFCWjC2iCEz5egDquyC8,,"['Deutschland', 'Nordrhein-Westfalen', 'Münster']","Münster, Nordrhein-Westfalen",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,4,2026-09-03 08:37:33.076417+00:00,200
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994478?utm_medium=api&utm_source=aa0fc1e4,0,52.378818,9.742751,,,5861994478,2026-08-30T09:39:12Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst (m/w/d) - Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTk0NDc4In0.KAbvkVV52cnvpLT_aaY2hTSBDUidKpmseiUBLNFLNeo,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']","Hannover, Region Hannover (Kreis)",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,201
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994473?utm_medium=api&utm_source=aa0fc1e4,0,50.129683,8.650578,,,5861994473,2026-08-30T09:39:12Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst (m/w/d) - Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTk0NDczIn0.BBwiTs6ID0ULMrOCm7xLPJRDMPuadF5RHNXoWY3Aurg,,"['Deutschland', 'Hessen', 'Frankfurt am Main']","Frankfurt am Main, Hessen",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,202
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994468?utm_medium=api&utm_source=aa0fc1e4,0,50.129683,8.650578,,,5861994468,2026-08-30T09:39:11Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst Payment (m/w/d) - Projektmanagement, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTk0NDY4In0.VzssftWaAsVDGFc1kVcvfhXTOKEhmL6gyqiwhH_N_AU,,"['Deutschland', 'Hessen', 'Frankfurt am Main']","Frankfurt am Main, Hessen",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,203
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994470?utm_medium=api&utm_source=aa0fc1e4,0,51.955292,7.621504,,,5861994470,2026-08-30T09:39:11Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst Payment (m/w/d) - Projektmanagement, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTk5NDQ3MCIsInMiOiJuZ3RXejNLbjhSRzloWlpvbVZMVkVRIn0.aKeCiAK_7savAV7W8q4SEqe90BAigp_giutfm-fxaJ8,,"['Deutschland', 'Nordrhein-Westfalen', 'Münster']","Münster, Nordrhein-Westfalen",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,204
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861994469?utm_medium=api&utm_source=aa0fc1e4,0,52.378818,9.742751,,,5861994469,2026-08-30T09:39:11Z,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…","Business Analyst Payment (m/w/d) - Projektmanagement, Business Analysis, Ingenieur",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTk0NDY5In0.i-jOX7Xevj9saI46pCR2jRcDOUWhIIPEXR1akhCHeDE,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']","Hannover, Region Hannover (Kreis)",Adzuna::API::Response::Location,Finanz Informatik,Adzuna::API::Response::Company,Stellen für Hochschulabsolventen,Adzuna::API::Response::Category,graduate-jobs,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,205
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861988136?utm_medium=api&utm_source=aa0fc1e4,0,52.507706,13.420806,,,5861988136,2026-08-30T09:08:58Z,"Description This role is open to be in Munich or Berlin. As a Business Analyst on the Payment Acceptance & Experience Marketing team you will own analytics for our emerging business efforts. Your primary focus will be leveraging your passion for digging into data, structuring problems, and building analyses to identify actionable insights from application data and digital marketing channels, both on Amazon and off. You enjoy being creative in your use of data-driven tools and methodologies to u…","Business Analyst, Payments Experience",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTg4MTM2In0.9ZzqU5SMFrpP37kKgAO4GiHoTqsarPZoIFAbSGlz3Vo,,"['Deutschland', 'Berlin']","Berlin, Deutschland",Adzuna::API::Response::Location,Amazon,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,206
Adzuna::API::Response::Job,https://www.adzuna.de/details/5861988121?utm_medium=api&utm_source=aa0fc1e4,0,,,,,5861988121,2026-08-30T09:08:57Z,"Description This role is open to be in Munich or Berlin. As a Business Analyst on the Payment Acceptance & Experience Marketing team you will own analytics for our emerging business efforts. Your primary focus will be leveraging your passion for digging into data, structuring problems, and building analyses to identify actionable insights from application data and digital marketing channels, both on Amazon and off. You enjoy being creative in your use of data-driven tools and methodologies to u…","Business Analyst, Payments Experience",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmd0V3ozS244Ukc5aFpab21WTFZFUSIsImkiOiI1ODYxOTg4MTIxIn0.cwWfLzfaijqCX68AquDyiMqM-shxhjjul9hX4CmmsQo,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München']","München, München (Kreis)",Adzuna::API::Response::Location,Amazon,Adzuna::API::Response::Company,Unknown,Adzuna::API::Response::Category,unknown,,de,Germany,EUR,Business Analyst,business analyst,5,2026-09-03 08:37:33.076417+00:00,207
