created,salary_max,salary_is_predicted,longitude,description,latitude,__CLASS__,redirect_url,id,title,adref,salary_min,contract_type,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,country_code,country,currency,role_family,search_term,query_page,collected_at_utc,query_result_position
2026-09-01T20:03:25Z,,0,8.66573,"Die United Healthcare Partners (UHP) Gruppe zählt zu den führenden europäischen Anbietern patientenzentrierter Services in den Bereichen Homecare , Supply Chain & Logistik , sowie Real World Evidence und digitale Therapielösungen .Mit einem Team von über 600 spezialisierten Pflegekräften betreuen wir jährlich mehr als 5.000 Patient:innen mit seltenen und chronischen Erkrankungen – mit dem Ziel, die Therapietreue zu steigern und die Lebensqualität nachhaltig zu verbessern .Als Preferred Partner …",49.55214,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865143951?se=pFyFsKKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=AA99275959554F3EE9748A6E5584E414BA8CEDC8,5865143951,Business Analyst - Requirements Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE0Mzk1MSIsInMiOiJwRnlGc0tLbThSR1VOYTNta2NyMTNnIn0._lPXNdHlL8aE-F3CyrbRo86VgF6Tau1V7zX28LlJqbc,,,"['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Weinheim']",Adzuna::API::Response::Location,"Weinheim, Rhein-Neckar-Kreis",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Healthcare Deutschland GmbH,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-02 07:47:40.267835+00:00,48
2026-09-01T20:03:00Z,,0,9.856945,"Im Produktsegment Kühl- und Gefriergeräte entwickelt, fertigt und verkauft Liebherr bereits seit 1954 ein breites Spektrum an effizienten Kühl- und Gefriergeräten für den privaten und professionellen Einsatz. Um Kunden stets mit innovativen Lösungen zu begeistern, werden dabei deren Bedürfnisse in den Mittelpunkt gesetzt und die Grenzen des bisher Machbaren immer wieder neu definiert. Kühl- und Gefriergeräte von Liebherr gelten in der Branche und bei Kunden als Symbol für höchste Qualität - heu…",48.383137,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865142866?se=pFyFsKKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=967D70FA84EEEAD6A0AAA66B060E0CEF6EBF15CD,5865142866,Praktikum im E-Business - Business Intelligence & Digital Analyst - Ulm,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTE0Mjg2NiIsInMiOiJwRnlGc0tLbThSR1VOYTNta2NyMTNnIn0.Rx2rlQKOQmmRbNSfsMGq28NNAbelMGIw-HwIj2wu1sw,,,"['Deutschland', 'Baden-Württemberg', 'Ulm']",Adzuna::API::Response::Location,"Ulm, Baden-Württemberg",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Liebherr-Hausgeräte Ochsenhausen GmbH,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-02 07:47:40.267835+00:00,49
2026-09-01T20:01:20Z,,0,9.648316,"Wir sind ein führender System- und Lösungsanbieter der industriellen Sensor- und Automatisierungstechnik mit Headquarters in Fulda. Weltweit erzielen wir einen Jahresumsatz von über 300 Mio. Euro. Was uns auszeichnet, ist die Verbindung zwischen Tradition und Innovation. Als Familienunternehmen arbeiten wir dynamisch und nachhaltig an unserem Erfolg. Hierfür suchen wir nicht nur Mitarbeitende, sondern Menschen, die unseren Weg in die Zukunft aktiv mitgestalten. Wir suchen in Fulda einen KI Busi…",50.549976,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865136526?se=pFyFsKKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=4962B671AF6892347877C88E1FB81FB1191A08B4,5865136526,KI Business Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTEzNjUyNiIsInMiOiJwRnlGc0tLbThSR1VOYTNta2NyMTNnIn0.jlJ_LxlcVgAfEwuUM37D6WDtlyXX5gFdRQ1GPdc5Pv0,,,"['Deutschland', 'Hessen', 'Fulda (Kreis)', 'Fulda']",Adzuna::API::Response::Location,"Fulda, Fulda (Kreis)",consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,JUMO GmbH & Co. KG,,de,Germany,EUR,Business Analyst,business analyst,1,2026-09-02 07:47:40.267835+00:00,50
2026-09-01T20:00:56Z,,0,6.808387,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",51.226802,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865134979?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=D2B4CFC91E2019D43CB7571517312EAE41033666,5865134979,Business Analyst Datenmigration Utilities (all genders),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTM0OTc5In0.JJLTkhX-Lyavyj503ur31C37Lsxpa1aqaXfYxHILEy4,,,"['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']",Adzuna::API::Response::Location,"Düsseldorf, Nordrhein-Westfalen",consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,adesso SE,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,51
2026-09-01T20:00:48Z,,0,8.56908,"Aufgaben Profil Wir bieten Bist Du mit an Bord, wenn es um Nachhaltigkeit und das Erreichen der Klimaziele geht? Dann leiste jetzt bei Techem Deinen aktiven Beitrag dazu, wertvolle Ressourcen zu schonen. Wir sorgen gemeinsam für die digitale Energiewende in Gebäuden. Als ein führender Servicepartner für smarte und nachhaltige Gebäude bieten wir Effizienzsteigerung entlang der gesamten Wertschöpfungskette von Wärme und Wasser in Immobilien an. Techem ist heute mit rund 4.300 Mitarbeitenden in 18…",50.14334,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865134438?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=625AE4F6320449C17E779A61135081AD4F14CA3D,5865134438,Business Analyst EV-Charging Voll-/Teilzeit (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTM0NDM4In0.iikXrvLwoa3Ore31VzF31anMESpY6O1VTkYI8Wbv-C0,,,"['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']",Adzuna::API::Response::Location,"Eschborn, Main-Taunus-Kreis",consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Techem Energy Services GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,52
2026-09-01T20:00:11Z,,0,10.517347,"Die Öffentliche Versicherung Braunschweig blickt auf über 270 Jahre Unternehmensgeschichte zurück. Sie ist Marktführer in ihrem Geschäftsgebiet, welches das gesamte ehemalige Braunschweiger Land umfasst. In rund 130 Geschäftsstellen werden in einem der dichtesten Filialnetze Deutschlands circa 350.000 Kunden betreut – und damit nahezu jeder zweite Einwohner der Region. Eine Verantwortung, die bei der Öffentlichen sehr ernst genommen wird: als verlässlicher regionaler Partner, der nah dran ist a…",52.263026,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865131899?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=B7C31506A2A157531DA6DC88003634F12FE0A1A8,5865131899,Business Analyst CRM (m/w/d) Schwerpunkt BSI Customer Suite,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTMxODk5In0.tQRfBlnSt-6fQt-imbj1mxzfqluYKBaAP7VdwKv_mZQ,,,"['Deutschland', 'Niedersachsen', 'Braunschweig']",Adzuna::API::Response::Location,"Braunschweig, Niedersachsen",pr-advertising-marketing-jobs,"Stellen aus PR, Werbung & Marketing",Adzuna::API::Response::Category,Adzuna::API::Response::Company,Öffentliche Sachversicherung Braunschweig,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,53
2026-09-01T20:00:09Z,,0,,"x1F ist ein führender Anbieter integrierter Lösungen mit besonderem Fokus auf die Financial Services Industry. Wir helfen Unternehmen, ihre Geschäftsmodelle zukunftssicher aufzustellen – von der CFO-Agenda über Sustainable Finance bis hin zu digitalen Plattformstrategien. Mit rund 1.350 Mitarbeitenden an über 40 Standorten weltweit – in Europa, den USA, Kanada und Australien – erwirtschaften wir jährlich über 200 Millionen Euro Umsatz. Aufgaben Bankfachliche Beratung und Business Analyse für ag…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865131791?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=78917653B6E5A59890C1FC1940DA3FDA4AADFE6D,5865131791,Business Analyst agree21 (m/w/d) im Team Core Banking,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTMxNzkxIn0.2xaTbZwDIxbbkZhUKg5jFDOW4Dn-KW5g9o3pFGiNiNc,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,x1F GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,54
2026-09-01T20:00:03Z,,0,9.742751,"Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierung innerhalb der Sparkassen-Finanzgruppe. Mit über 5.000 Mitarbeitenden an 3 Standorten machen wir digitales Banking von heute leistungsfähig und entwickeln smarte Finanz-Services von morgen. Dabei bieten wir ein breites Aufgabenspektrum, in dem die individuellen Stärken hervorragend eingebracht werden können. Ob App-Entwicklung, Netzwerktechnologien und Serverbetrieb oder Ber…",52.378818,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865131385?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=E7EE1F8CA978A8EC80262B6E9EE4D0C31D1B5E42,5865131385,Business Analyst Karten & Payment (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTEzMTM4NSIsInMiOiI4cGp2c2FLbThSR1VOYTNta2NyMTNnIn0.yW6jW6UuxsRVSn2w5WI2Krk5OI508KhwuzLBSq0VIiU,,,"['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']",Adzuna::API::Response::Location,"Hannover, Region Hannover (Kreis)",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Finanz Informatik GmbH & Co. KG,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,55
2026-09-01T19:56:48Z,,0,8.28431,"BBC Cellpack was founded in 1935 in Vilmergen, Switzerland, as a successor to Dreifuss Brothers AG. Originally focused on cellophane packaging, the company quickly evolved through the pioneering spirit of the Dreifuss brothers, who recognized the potential of new materials and developed high-quality industrial goods. This innovative mindset laid the foundation for decades of progress With the launch of Cellpack GmbH in Waldshut-Tiengen in 1967, the company expanded into fibre-reinforced plastic…",47.6383,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865119499?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=656F53DEC6A83FDB9DB72358B98C4434A2ABB4C3,5865119499,Business Analyst SAP MM / PP / EWM (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTE5NDk5In0.bAozMHS4HWzDB6uMTO8zyEjZArCMcskFvnfm6D3so08,,,"['Deutschland', 'Baden-Württemberg', 'Waldshut (Kreis)', 'Waldshut-Tiengen']",Adzuna::API::Response::Location,"Waldshut-Tiengen, Waldshut (Kreis)",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,BBC Cellpack GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,56
2026-09-01T19:56:30Z,,0,,"Faire Arbeitsbedingungen schaffen. Urlaubsansprüche sichern. Altersvorsorge für 1,8 Mio. Menschen möglich machen: SO KAnn gelebte Verantwortung aussehen . Als Partner der Bauwirtschaft gestalten wir bei SOKA-BAU eine stabile Arbeitswelt mit Perspektive. Für unsere rund 900 Mitarbeitenden heißt das: Mitgestalten, Zukunft entwickeln. Und echte Wertschätzung erleben. Sie sind erfahren in der Softwareentwicklung und sowohl mit DevOps- als auch agilen Methoden vertraut? Dann finden Sie Ihren Weg in …",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865118259?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=1725052449E6DBC2B1E349F4DC097C3828BCA1B2,5865118259,Senior Business Analyst:in (m/w/d) befristet bis 31.01.2028 als Elternzeitvertretung,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MTE4MjU5In0.80xveimFfGe0eZu90ccNmM2yGmVhB4ODllzFmHAUoTg,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,SOKA-BAU Urlaubs- und Lohnausgleichskasse der Bauwirtschaft,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,57
2026-09-01T19:56:14Z,,0,6.743718,"Verstärke unser IT Team in Duisburg mit Deinen Fachkenntnissen und Deiner Begeisterung für Teamarbeit und Erfolg. Die PRA Group (Nasdaq: PRAA) ist weltweit mit mehr als 3000 Mitarbeitern führend bei der Übernahme von notleidenden Forderungen und deren Beitreibung. Unternehmen der PRA Group arbeiten mit Kunden zusammen, um sie bei ihrer Schuldenregulierung zu unterstützen. Im Jahr 2014 erwarb die PRA Group Aktiv Kapital, einen der führenden Käufer von notleidenden Forderungen in Europa. Die PRA …",51.443356,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865116840?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=4FDC6FB40212963007BC265387391D5447F25122,5865116840,IT Analyst / Business Systems Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTExNjg0MCIsInMiOiI4cGp2c2FLbThSR1VOYTNta2NyMTNnIn0.FR1tfTSi8p8b72-UzykTCYDYxxo9u3rmiTlBz8D2UUk,,,"['Deutschland', 'Nordrhein-Westfalen', 'Duisburg']",Adzuna::API::Response::Location,"Duisburg, Nordrhein-Westfalen",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,PRA Group,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,58
2026-09-01T18:14:45Z,,0,7.621504,"Wir sind rund 900 Mitarbeiterinnen und Mitarbeiter in einer führenden Immobilienbank. Jährlich bewegen wir deutschlandweit Projekte im Wert von mehreren Milliarden Euro, vom Wohngebäude bis zur Quartiersentwicklung. Wir leisten gemeinsam Großes – mit offenen Türen, kurzen Wegen und viel Eigenverantwortung. Unsere Abteilung Vertriebsmanagement & Digitalisierung sucht ab sofort eine Verstärkung mit Leidenschaft für Digitalisierung und Prozessoptimierung. Wir gestalten die Zukunft des Privatkunden…",51.955292,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865037184?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=EA16907AF65014CBC78A16BA4E66AF56E638C664,5865037184,Senior Business Analyst (m/w/d) mit Schwerpunkt Prozessautomatisierung,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTAzNzE4NCIsInMiOiI4cGp2c2FLbThSR1VOYTNta2NyMTNnIn0.YGz_uMD5u2aUAI6HIOzDbGRRulWTts-KSTY8WZMPNdk,,,"['Deutschland', 'Nordrhein-Westfalen', 'Münster']",Adzuna::API::Response::Location,"Münster, Nordrhein-Westfalen",consultancy-jobs,Beraterstellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DZ HYP,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,59
2026-09-01T18:05:15Z,,0,,"HIER BEWERBEN Faire Arbeitsbedingungen schaffen. Urlaubsansprüche sichern. Altersvorsorge für 1,8 Mio. Menschen möglich machen: SO KAnn gelebte Verantwortung aussehen . Als Partner der Bauwirtschaft gestalten wir bei SOKA-BAU eine stabile Arbeitswelt mit Perspektive. Für unsere rund 900 Mitarbeitenden heißt das: Mitgestalten, Zukunft entwickeln. Und echte Wertschätzung erleben. Sie sind erfahren in der Softwareentwicklung und sowohl mit DevOps- als auch agilen Methoden vertraut? Dann finden Sie…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5865026942?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=882044C7144CC5A714CDF350D30267C891DE0E6C,5865026942,Senior Business Analyst:in (m/w/d) befristet bis 31.01.2028 als Elternzeitvertretung,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MDI2OTQyIn0.ajZX9MjErXy6q1TiVN4kTUGoGNLjM1nn2N06WJFFrQc,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,SOKA-BAU Urlaubs- und Lohnausgleichskasse der Bauwirtschaft,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,60
2026-09-01T17:12:03Z,,0,,"Für den Geschäftsbereich »Digitale Ökosysteme«, Bereich »OSPlus Förderbank«, suchen wir zum nächstmöglichen Termin für den Standort Hannover, Frankfurt oder Münster einen Erfahren Sie unten mehr über die allgemeinen Aufgaben, die mit dieser Stelle verbunden sind, sowie über die erforderlichen Fähigkeiten. Business Analysten Förderbank (m/w/d) Hannover, Frankfurt oder Münster Vollzeit Mit dem neuen Bereich »OSPlus Förderbank« schafft die Finanz Informatik eine zentrale Einheit, die eine zukünfti…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864807653?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=6A71522944100DE66CB6A42F8F3BAA2221837B58,5864807653,Business Analyst Förderbank (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY0ODA3NjUzIn0.QA6lcpohTMVTnnSp2iCsz2rU73b0G_TmyGiMKRu97Wg,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Finanz Informatik GmbH & Co. KG,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,61
2026-09-01T17:12:00Z,,0,,"SAP Business Analyst Datenmigration (m/w/d) Berlin, Berlin-Charlottenburg ab sofort Wir stehen für Chancengleichheit und Vielfalt! Wir freuen uns auf jede Bewerbung - unabhängig vom Geschlecht, Herkunft, Nationalität. Um den Anteil von Frauen in unterrepräsentierten Bereichen zu erhöhen, sind die Bewerbungen von Frauen ausdrücklich erwünscht. Gemeinsam stark: Dein Team und Aufgaben Arbeitsumfeld: Du wirst Teil unseres Teams IT-Projektmanagement und arbeitest eng mit unseren Fachbereichen zusamm…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864807023?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=AD84B088965B2D4B0713C005584DE52CCFD38F57,5864807023,SAP Business Analyst Datenmigration (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY0ODA3MDIzIn0.WpkCDJfAjCB7T3ryYtXt1gEn1Rn9FFaxvA058zWC01s,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ALBA Management GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,62
2026-09-01T17:10:53Z,,0,,"Advantest - We enable Erhöhen Sie Ihre Chancen auf ein Vorstellungsgespräch, indem Sie den folgenden Überblick über diese Stelle lesen, bevor Sie sich bewerben. tomorrowʻs technology. IoT, 5G and Artificial Intelligence. Unthinkable without us. More than half of all the microchips produced worldwide first pass through our hands. As the global market leader of automated test systems in the semiconductor industry we help the world to realize the digital transformation, enable our customers to sha…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864798890?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=691E699F60AEC758A72893A65D7EEBA2885D4E92,5864798890,Senior Techno-Functional Business Analyst (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDc5ODg5MCIsInMiOiI4cGp2c2FLbThSR1VOYTNta2NyMTNnIn0.4CG7bseS-dM2LWB9hIg0bsm1kIZpQmTWNOyDXqlnrFk,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,logistics-warehouse-jobs,Stellen aus Logistik & Lagerhaltung,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Advantest Europe GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,63
2026-09-01T17:10:52Z,,0,,"Für die Organisationseinheit Entwicklung VVS suchen wir zum nächst möglichen Termin für den Standort Hannover, Münster oder Frankfurt einen Business Analyst Kreditsicherheiten (m/w/d) Scrollen Sie nach unten, um einen vollständigen Überblick über die Anforderungen dieser Stelle zu erhalten Sind Sie der richtige Kandidat für diese Stelle? Hannover, Münster, Frankfurt Vollzeit Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Europas sind wir der Treiber der Digitalisierun…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864798765?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=467E1A0168E81F4E3CBF933374713E9F2A6C155A,5864798765,Business Analyst Kreditsicherheiten (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY0Nzk4NzY1In0.z7p_V4cLZ6lCb73Xv2avQNHuK_7C5nrabTmpJ_VFmXg,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Finanz Informatik GmbH & Co. KG,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,64
2026-09-01T17:10:51Z,,0,,"Für die Organisationseinheit Interne HR-Systeme, suchen wir zum nächstmöglichen Termin für den Standort Hannover oder Münster einen Die vollständige Stellenbeschreibung enthält alle damit verbundenen Fähigkeiten, Vorerfahrungen und Qualifikationen, die von den Bewerbern erwartet werden. Produktmanager und Business Analyst (m/w/d) Haustarifvertrag 38 Stunden / Woche Anteilige mobile Arbeit möglich ab 59.417 EUR / Jahr Als einer der größten Banken-IT-Dienstleister und Digitalisierungspartner Euro…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864798580?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=0274CE92B6ADB8DA56BAF3EC22641E06E7429625,5864798580,Produktmanager und Business Analyst (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY0Nzk4NTgwIn0.6nBruFgT49YKcidnKy9G8RlueJmdlN0FT_4dF4OhJ9g,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,it-jobs,IT-Stellen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Finanz Informatik GmbH & Co. KG,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,65
2026-09-01T17:07:28Z,,0,,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5864785135?se=8pjvsaKm8RGUNa3mkcr13g&utm_medium=api&utm_source=aa0fc1e4&v=E58E249F61A7232964176EB7CC881B4EE0BB1E6A,5864785135,(Senior) Referent (m/w/d) – Banksteuerung / Meldewesen / Business Analyst,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOHBqdnNhS204UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY0Nzg1MTM1In0.m6s2FiEriPJAmJpBd4eBX1_xWIn7UwE_8WhyHObDBIQ,,,['Deutschland'],Adzuna::API::Response::Location,Deutschland,accounting-finance-jobs,Stellen aus Buchhaltung & Finanzwesen,Adzuna::API::Response::Category,Adzuna::API::Response::Company,S Rating und Risikosysteme GmbH,,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,66
2026-09-01T16:52:13Z,,0,11.6627,"Vesterling Personalberatung für Technologie: Wir sind Pioniere im Technology Recruiting und vermitteln Informatiker und Ingenieure in Festanstellung. Wir sind für mehr als 2.500 Unternehmen tätig. Einmal bei uns bewerben, unzählige Job-Chancen erhalten. Unser Klient ist ein kleines Softwarehaus mit familiärer Atmosphäre, das seinen Mitarbeitern außergewöhnlich gute Arbeitsbedingungen bietet. Dazu gehören flexible Arbeitszeiten ohne Kernzeit, Zeiterfassung mit Freizeitausgleich, Home-Office, ind…",48.07708,Adzuna::API::Response::Job,https://www.adzuna.de/details/5864754539?utm_medium=api&utm_source=aa0fc1e4,5864754539,"Agiler Business Analyst | Requirements Engineering, Scrum, Websoftware | bis 50% Home Office (mwd)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NDc1NDUzOSIsInMiOiI4cGp2c2FLbThSR1VOYTNta2NyMTNnIn0.qifxdbE-GxwiaiVu2N_aOKiWS09FQ4JnweSbYH67Es8,,,"['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Gemeinde Neubiberg']",Adzuna::API::Response::Location,"Gemeinde Neubiberg, München",unknown,Unknown,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Vesterling AG,full_time,de,Germany,EUR,Business Analyst,business analyst,2,2026-09-02 07:47:40.267835+00:00,67
