job_key,job_id,job_title,primary_role_family,title_role_family,selected_role_family,matched_role_families,matched_search_terms,search_term_count,role_family_count,role_resolution_method,role_review_required,company,company_disclosed,category,country_code,country,currency,location,city,region,location_hierarchy,location_area,latitude,longitude,workplace_type,contract_type,contract_time,published_at,published_date,publication_year,publication_month,publication_year_month,snapshot_date,days_since_publication,salary_min,salary_max,salary_midpoint,has_salary,salary_is_predicted,salary_invalid_nonpositive,job_description,job_url,collected_at_utc,first_seen_at,last_seen_at,times_seen
gb-5857189302,5857189302,Data Migration Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Amtis professional Ltd,True,IT Jobs,gb,United Kingdom,GBP,"Bromsgrove, Worcestershire",Bromsgrove,West Midlands,UK | West Midlands | Worcestershire | Bromsgrove,"[""UK"", ""West Midlands"", ""Worcestershire"", ""Bromsgrove""]",52.333801,-2.06351,Hybrid,Permanent,Full-time,2026-08-26 17:52:01+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,50000.0,60000.0,55000.0,True,False,False,"Data Migration Analyst West Midlands Hybrid Working Up to £60,000 Permanent – Full-time opportunity We’re recruiting for an experienced Data Migration Analyst to support a programme of complex data migration and integration activities. This is a hands-on role covering the full migration lifecycle, from understanding legacy data and defining mapping rules through to ETL, testing, reconciliation and post-migration support. What you’ll be doing Supporting end-to-end migration of data from legacy i…",https://www.adzuna.co.uk/jobs/land/ad/5857189302?se=dKCseo2n8RG0MpmwlMBpsw&utm_medium=api&utm_source=aa0fc1e4&v=C824DF29111636FE333C77D10B78F991E2DDA6BB,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5857189171,5857189171,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Reed,True,IT Jobs,gb,United Kingdom,GBP,"Birmingham, West Midlands",Birmingham,West Midlands,UK | West Midlands | Birmingham,"[""UK"", ""West Midlands"", ""Birmingham""]",52.483002,-1.89359,Not specified,Contract,Full-time,2026-08-26 17:51:55+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,35000.0,45000.0,40000.0,True,False,False,"Data & Reporting Analyst 12-Month Fixed-Term Contract l Up to £45,000 based on experience Are you passionate about transforming data into meaningful business insight? Do you enjoy digging beneath the surface, identifying trends, challenging assumptions, and helping organisations make smarter decisions? I'm partnering with a highly respected organisation that is committed to delivering exceptional services and driving continuous improvement through data-driven decision making. As part of an ambi…",https://www.adzuna.co.uk/jobs/land/ad/5857189171?se=dKCseo2n8RG0MpmwlMBpsw&utm_medium=api&utm_source=aa0fc1e4&v=365FD68BA4387AAA1AAB1F9CC824F57E09B5583C,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5857179420,5857179420,Data & Information Governance Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Zachary Daniels Recruitment,True,IT Jobs,gb,United Kingdom,GBP,"Higher Ferry, Chester",Higher Ferry,North West England,UK | North West England | Cheshire | Chester | Higher Ferry,"[""UK"", ""North West England"", ""Cheshire"", ""Chester"", ""Higher Ferry""]",53.20161,-2.90765,Hybrid,Not specified,Full-time,2026-08-26 17:45:05+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,45000.0,55000.0,50000.0,True,False,False,"Data & Information Governance Analyst North West (Hybrid - 2 Days in Office) | £45,000 - £55,000 Benefits A well-known UK organisation is looking to strengthen its Cyber Security function with the appointment of an Information Governance Analyst. This role offers the opportunity to become the Microsoft Purview subject matter expert whilst working closely with stakeholders across the business to improve information governance, compliance and data protection practices. The Opportunity Reporting …",https://www.adzuna.co.uk/jobs/land/ad/5857179420?se=dKCseo2n8RG0MpmwlMBpsw&utm_medium=api&utm_source=aa0fc1e4&v=4F0ED7C37694354BEE113DFE5ED554672B48F068,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5857163241,5857163241,Data Migration Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Amtis Professional Ltd,True,IT Jobs,gb,United Kingdom,GBP,"Birmingham, West Midlands",Birmingham,West Midlands,UK | West Midlands | Birmingham,"[""UK"", ""West Midlands"", ""Birmingham""]",52.483002,-1.89359,Hybrid,Permanent,Full-time,2026-08-26 17:23:26+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,50000.0,60000.0,55000.0,True,False,False,"Data Migration Analyst West Midlands Hybrid Working Up to £60,000 Permanent – Full-time opportunity We’re recruiting for an experienced Data Migration Analyst to support a programme of complex data migration and integration activities. This is a hands-on role covering the full migration lifecycle, from understanding legacy data and defining mapping rules through to ETL, testing, reconciliation and post-migration support. What you’ll be doing Supporting end-to-end migration of data from legacy i…",https://www.adzuna.co.uk/jobs/land/ad/5857163241?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=AAFD70967310C1F207218113C3D5F4DE4158760F,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856999989,5856999989,Enterprise Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Salary Finance,True,Accounting & Finance Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",51.503378,-0.139134,Not specified,Not specified,Not specified,2026-08-26 16:37:23+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,60284.5,60284.5,60284.5,True,True,False,"About Salary Finance Working with employers, we provide a financial wellbeing platform as an employee benefit, helping employees to understand their money better, get out of debt faster and save for their future. We already have a reach of over 4,000,000 employees through our relationships with over 600 of the biggest companies in the UK. By improving employee financial wellbeing, we have a very real and meaningful impact on people’s lives. We remove the stress and worry associated with financi…",https://www.adzuna.co.uk/jobs/details/5856999989?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856980452,5856980452,Lead Data Analyst - Foreign Exchange Data,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Deutsche Bank,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Not specified,Full-time,2026-08-26 16:31:44+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,60265.07,60265.07,60265.07,True,True,False,"Job Description: Job Title Lead Data Analyst - Foreign Exchange Data Location London Corporate Title Director Join FX Data Analytics within Global Foreign Exchange as a hands-on Lead Data Analyst leading two to four analysts. You will turn complex financial and risk data into trusted datasets, controls and Tableau insights for Sales, Trading, Finance, Risk and Controls - from stakeholder discovery and business rules through SQL and Python delivery and support. You will modernise legacy flows, l…",https://www.adzuna.co.uk/jobs/details/5856980452?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856978499,5856978499,Analyst - Research & Data,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,FAIRR Initiative,True,Scientific & QA Jobs,gb,United Kingdom,GBP,"Hyde Park, West London",Hyde Park,London,UK | London | West London | Hyde Park,"[""UK"", ""London"", ""West London"", ""Hyde Park""]",51.514044,-0.155541,Not specified,Not specified,Full-time,2026-08-26 16:30:45+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,187200.0,187200.0,187200.0,True,False,False,"About The Role We are looking for a dynamic, detail-oriented team player to join FAIRR as an analyst within our Research and Data (R&D) team. In this role, you will be driving company-level research across our Protein Producer Index (PPI) and Seafood Index (SI). Our data-driven benchmarks help market participants to understand how companies are positioned to manage the risks and opportunities that lie within global food systems. In addition to owning a portfolio of companies, you will also be c…",https://www.adzuna.co.uk/jobs/details/5856978499?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856976927,5856976927,Senior Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Viber,True,IT Jobs,gb,United Kingdom,GBP,"Bankside, South East London",Bankside,London,UK | London | South East London | Bankside,"[""UK"", ""London"", ""South East London"", ""Bankside""]",51.511077,-0.093736,Not specified,Not specified,Not specified,2026-08-26 16:29:53+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,61011.98,61011.98,61011.98,True,True,False,"Rakuten Viber is one of the most popular and downloaded apps in the world. Working with us means influencing hundreds of millions of users and shaping the journey toward becoming a true super-app. Our mission is to make people’s lives easier by enabling meaningful connections — from special moments with friends and family, to building businesses and pursuing passions. We’re looking for a Senior Data Analyst who combines strong technical skills with a strategic mindset and curiosity for how data…",https://www.adzuna.co.uk/jobs/details/5856976927?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856974719,5856974719,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,CUBE,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",51.503378,-0.139134,Not specified,Not specified,Full-time,2026-08-26 16:28:39+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,60296.57,60296.57,60296.57,True,True,False,"CUBE are a global RegTech business defining and implementing the gold standard of regulatory intelligence for the financial services industry. We deliver our services through intuitive SaaS solutions, powered by AI, to simplify the complex and everchanging world of compliance for our clients. Why us? CUBE is a globally recognized brand at the forefront of Regulatory Technology. Our industry-leading SaaS solutions are trusted by the world’s top financial institutions globally. In 2024, we achi…",https://www.adzuna.co.uk/jobs/details/5856974719?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856959936,5856959936,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Truespeed Communications,True,IT Jobs,gb,United Kingdom,GBP,"Bath, Bath & N E Somerset",Bath,South West England,UK | South West England | Bath & N E Somerset | Bath,"[""UK"", ""South West England"", ""Bath & N E Somerset"", ""Bath""]",51.3811,-2.35862,Hybrid,Permanent,Full-time,2026-08-26 16:21:47+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,35000.0,40000.0,37500.0,True,False,False,"​ Location: Bath Salary: £35,000 – £40,000 DOE Hours: Full-time, permanent Hybrid working: Two days in our Bath-based office and three days working from home Benefits: Hybrid working, free onsite parking, private healthcare and a range of wellbeing, lifestyle and financial benefits, including 24/7 online GP access. ​ About Truespeed At Truespeed, we’re on a mission to transform broadband across the UK. We’re a rapidly growing full-fibre broadband provider, bringing reliable, high-speed connecti…",https://www.adzuna.co.uk/jobs/details/5856959936?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856946396,5856946396,Junior Market Data Analyst – Chartering,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Kpler,True,IT Jobs,gb,United Kingdom,GBP,UK,,,UK,"[""UK""]",,,Not specified,Not specified,Full-time,2026-08-26 16:16:30+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,37134.46,37134.46,37134.46,True,True,False,"At Kpler, we are dedicated to helping our clients navigate complex markets with ease. By simplifying global trade information and providing valuable insights, we empower organisations to make informed decisions in commodities, energy, and maritime sectors. Since our founding in 2014, we have focused on delivering top-tier intelligence through user-friendly platforms. Our team of over 700 experts from 35 countries works tirelessly to transform intricate data into actionable strategies, ensuring …",https://www.adzuna.co.uk/jobs/details/5856946396?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856892687,5856892687,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Reed Technology,True,IT Jobs,gb,United Kingdom,GBP,"Balsall Heath, Birmingham",Balsall Heath,West Midlands,UK | West Midlands | Birmingham | Balsall Heath,"[""UK"", ""West Midlands"", ""Birmingham"", ""Balsall Heath""]",52.460083,-1.902086,Not specified,Contract,Full-time,2026-08-26 15:24:05+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,35000.0,45000.0,40000.0,True,False,False,"Data & Reporting Analyst 12-Month Fixed-Term Contract l Up to £45,000 based on experience Are you passionate about transforming data into meaningful business insight? Do you enjoy digging beneath the surface, identifying trends, challenging assumptions, and helping organisations make smarter decisions? I'm partnering with a highly respected organisation that is committed to delivering exceptional services and driving continuous improvement through data-driven decision making. As part of an ambi…",https://www.adzuna.co.uk/jobs/land/ad/5856892687?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=92C319EAA016528889ABAD3D5B270FF22DF0E3EB,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856814418,5856814418,People Data & Compliance Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,DFDS,True,HR & Recruitment Jobs,gb,United Kingdom,GBP,"Immingham Dock, Immingham",Immingham Dock,Yorkshire And The Humber,UK | Yorkshire And The Humber | North East Lincolnshire | Immingham | Immingham Dock,"[""UK"", ""Yorkshire And The Humber"", ""North East Lincolnshire"", ""Immingham"", ""Immingham Dock""]",53.619071,-0.214853,Not specified,Contract,Full-time,2026-08-26 13:37:28+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,36190.83,36190.83,36190.83,True,True,False,"Do you want to be a valued part of the critical infrastructure that serves communities across Europe and beyond? Are you looking for a position in which you can set direction and help shape our company? If so, then you could be the newest addition to our team as a People Data and Compliance Analyst. Be part of the movement - and play your part. About the role As a People Data & Compliance specialist, you will play a key role in ensuring our people data is accurate, secure, compliant, and used e…",https://www.adzuna.co.uk/jobs/details/5856814418?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856669758,5856669758,"Staff Data Analyst, Operations",Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Wise,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",51.503378,-0.139134,Not specified,Contract,Not specified,2026-08-26 11:29:54+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,71454.22,71454.22,71454.22,True,True,False,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",https://www.adzuna.co.uk/jobs/details/5856669758?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5856595712,5856595712,Data Governance Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Hackajob Ltd,True,IT Jobs,gb,United Kingdom,GBP,"Bournemouth, Dorset",Bournemouth,South West England,UK | South West England | Dorset | Bournemouth,"[""UK"", ""South West England"", ""Dorset"", ""Bournemouth""]",50.721699,-1.87853,Hybrid,Permanent,Full-time,2026-08-26 09:47:23+00:00,2026-08-26,2026,8,2026-08,2026-09-03,8,70000.0,70000.0,70000.0,True,False,False,"hackajob is partnering directly with Vitality to hire for this role. Team - Data and Information Services Working Pattern - Hybrid - 2 days per week in the Vitality Bournemouth Office. Full time, 35 hours per week. We are happy to discuss flexible working! Top 3 skills needed for this role: Demonstrated Data Governance Expertise Strong Data Quality Analysis Proven Stakeholder Partnership What this role is all about: We're looking for a confident and influential communicator to join our Data Gov…",https://www.adzuna.co.uk/jobs/land/ad/5856595712?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=27B95C7214C36C40A0C6E952B36E1F907A3335AF,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855991534,5855991534,PBWM Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Barclays,True,Accounting & Finance Jobs,gb,United Kingdom,GBP,"Glasgow, Scotland",Glasgow,Scotland,UK | Scotland | Glasgow,"[""UK"", ""Scotland"", ""Glasgow""]",55.86026,-4.25596,Not specified,Not specified,Not specified,2026-08-25 23:32:51+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,44473.56,44473.56,44473.56,True,True,False,"hackajob is collaborating with Barclays to connect them with exceptional professionals for this role. Join us as a Data Analyst for Barclays Private Bank and Wealth Management, where you will play a key role in transforming data into actionable insights to support strategic decision-making. You will work closely with stakeholders across the business to analyse large datasets, identify trends and patterns, and ensure data is effectively mapped and translated into meaningful insights that drive b…",https://www.adzuna.co.uk/jobs/details/5855991534?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855737106,5855737106,Data Governance Analyst (12 month FTC),Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,Close Brothers Group,True,IT Jobs,gb,United Kingdom,GBP,"Hyde Park, Doncaster",Hyde Park,Yorkshire And The Humber,UK | Yorkshire And The Humber | South Yorkshire | Doncaster | Hyde Park,"[""UK"", ""Yorkshire And The Humber"", ""South Yorkshire"", ""Doncaster"", ""Hyde Park""]",53.519022,-1.118974,Not specified,Contract,Part-time,2026-08-25 22:49:13+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,35834.85,35834.85,35834.85,True,True,False,"OVERALL SUMMARY At Close Brothers we look to recruit individuals from all different backgrounds and encourage you to apply even if you don’t tick every box. We celebrate diversity and promote inclusivity. Vacancies are available on a part-time, job-share or full-time basis because we know the best person for the job isn’t always available full-time. Our aim is to facilitate requests wherever possible and managers will consider requests on an individual basis. Join the Close Brothers…",https://www.adzuna.co.uk/jobs/details/5855737106?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855716764,5855716764,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Truespeed,True,IT Jobs,gb,United Kingdom,GBP,"Bath, Bath & N E Somerset",Bath,South West England,UK | South West England | Bath & N E Somerset | Bath,"[""UK"", ""South West England"", ""Bath & N E Somerset"", ""Bath""]",51.3811,-2.35862,Hybrid,Permanent,Full-time,2026-08-25 21:39:08+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,35000.0,35000.0,35000.0,True,False,False,"Are you an experienced Data Analyst who can transform complex information into clear, commercially valuable insights? Join a forward-thinking analytics team where data sits at the heart of decision-making and your work will directly influence customer, operational and financial performance. ? Location: Bath Salary: £35,000 – £40,000 DOE Hours: Full-time, permanent Hybrid working: Two days in our Bath-based office and three days working from home Benefits: Hybrid working, free onsite parking, pr…",https://www.adzuna.co.uk/jobs/details/5855716764?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855716321,5855716321,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Bright Purple Resourcing,True,IT Jobs,gb,United Kingdom,GBP,"Glasgow, Scotland",Glasgow,Scotland,UK | Scotland | Glasgow,"[""UK"", ""Scotland"", ""Glasgow""]",55.86026,-4.25596,Hybrid,Not specified,Not specified,2026-08-25 21:37:10+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,45000.0,45000.0,45000.0,True,False,False,"Data Analyst - Glasgow, Hybrid Bright Purple are working with a well-established, growing organisation based in Glasgow who are looking for a commercially minded Data Analyst to join their team. This is a great opportunity for someone who enjoys turning numbers into decisions, rather than just building dashboards for the sake of it. Working with Power BI and Microsoft Fabric, you'll be at the heart of how the business understands its own performance. What is in it for you: Salary up to £45,000 …",https://www.adzuna.co.uk/jobs/details/5855716321?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855704121,5855704121,Energy Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Veolia,True,Accounting & Finance Jobs,gb,United Kingdom,GBP,"The City, Central London",The City,London,UK | London | Central London | The City,"[""UK"", ""London"", ""Central London"", ""The City""]",,,Hybrid,Permanent,Full-time,2026-08-25 21:12:42+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,,31000.0,31000.0,True,False,True,"Energy Data Analyst Salary: £31,000 per annum, depending on experience, plus annual bonus and other Veolia benefits. Location: Hybrid - London, Kingscross N1 9JY Hours: Full-time (40 hours per week, Monday - Friday) When you see the world as we do, you see the chance to help the world take better care of its resources, and help it become a better place for everyone. It's why we're looking for someone who's just as committed as we are, to push for genuine change and bring our ambition of Ecologi…",https://www.adzuna.co.uk/jobs/details/5855704121?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855686113,5855686113,Supplier Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Pearson Whiffin Recruitment Ltd,True,IT Jobs,gb,United Kingdom,GBP,UK,,,UK,"[""UK""]",,,Remote,Contract,Not specified,2026-08-25 19:41:01+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,34025.58,34025.58,34025.58,True,True,False,"Supplier Data Analyst £27,000 – £30,000 per annum Ashford – Remote Temporary Contract (initially circa 6 months, with potential for extension) We’re looking for a detail-driven, Excel-savvy problem solver to join a busy data project on a temporary contract. This is a fantastic opportunity to get involved in a large-scale supplier data clean-up. You’ll play a key role in helping streamline and tidy up thousands of supplier records, making sure data is accurate, consistent, and ready for migratio…",https://www.adzuna.co.uk/jobs/land/ad/5855686113?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=8A12786F3DAE075ABBCEE931E7F9860AC312BDD9,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855685803,5855685803,Settlements Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Belinda Roberts Ltd,True,Accounting & Finance Jobs,gb,United Kingdom,GBP,"Bury, Greater Manchester",Bury,North West England,UK | North West England | Greater Manchester | Bury,"[""UK"", ""North West England"", ""Greater Manchester"", ""Bury""]",,,Not specified,Not specified,Not specified,2026-08-25 19:40:57+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,36346.38,36346.38,36346.38,True,True,False,"My client is a fast-growing energy business based in the Bury area. Due to continued growth, we are looking to recruit a Settlements Analyst who will be responsible for ensuring the business is charged correctly for services/products provided. The successful candidate will work in a rewarding environment, ensuring data is validated in a timely fashion. Reporting to the Team Leader and Finance Manager this is a role that requires excellent IT skills including excel, a strong eye for detail and y…",https://www.adzuna.co.uk/jobs/land/ad/5855685803?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=38A5863CD70E87AEE685C1DD138B7186A6F1263E,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855685692,5855685692,Data Privacy Analyst,Data Analyst,,Data Analyst,Data Analyst,data analyst,1,1,Single search family,False,SNG,True,IT Jobs,gb,United Kingdom,GBP,"Basingstoke, Hampshire",Basingstoke,South East England,UK | South East England | Hampshire | Basingstoke,"[""UK"", ""South East England"", ""Hampshire"", ""Basingstoke""]",51.262501,-1.08402,Hybrid,Not specified,Not specified,2026-08-25 19:40:56+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,47428.62,47428.62,47428.62,True,True,False,"SNG (Sovereign Network Group) is one of the largest housing associations in England. We provide 86,000 homes and invest in communities across London, the South East, South West and East of England, as well as aiming to create thousands of new affordable homes every year. We're looking for a proactive and detail-oriented Data Privacy Analyst to join our Data Privacy team in Basingstoke. You'll take our hybrid approach of working from home, and in the office 2 days per week. This is an excellent …",https://www.adzuna.co.uk/jobs/land/ad/5855685692?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=C9286BECC13CABC19813B9EBB887277A3EA7436E,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855683693,5855683693,Senior Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,SF Partners,True,IT Jobs,gb,United Kingdom,GBP,"London, UK",London,London,UK | London,"[""UK"", ""London""]",,,Not specified,Not specified,Not specified,2026-08-25 19:37:34+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,45127.19,45127.19,45127.19,True,True,False,"Your New Company Your new organisation is a Private Equity backed research and advisory firm based in the UK. They are looking to hire a Senior Data Analyst to join an existing team as they continue to grow the business. Responsibilities In this role you will be responsible for utilising AI tools to effectively analyse datasets and work flows, and use this to provide valuable, commercial insights to the executive team. The role will include some dashboard management & creation, but far more imp…",https://www.adzuna.co.uk/jobs/land/ad/5855683693?se=YKL4fI2n8RGI5I6_9cGalA&utm_medium=api&utm_source=aa0fc1e4&v=CBD01F50E882317CDA3E742B4928DE358B1D4B0C,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855621595,5855621595,Data Analyst,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Truespeed,True,IT Jobs,gb,United Kingdom,GBP,"Bath, Bath & N E Somerset",Bath,South West England,UK | South West England | Bath & N E Somerset | Bath,"[""UK"", ""South West England"", ""Bath & N E Somerset"", ""Bath""]",,,Hybrid,Permanent,Full-time,2026-08-25 17:48:44+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,35000.0,40000.0,37500.0,True,False,False,"Location : Bath Salary : £35,000 – £40,000 DOE Hours : Full-time, permanent Hybrid working : Two days in our Bath-based office and three days working from home About Truespeed At Truespeed, we’re on a mission to transform broadband across the UK. We’re a rapidly growing full-fibre broadband provider, bringing reliable, high-speed connectivity to communities across the South West, North West and South East of England. We’re building our own full-fibre network and are passionate about delivering …",https://www.adzuna.co.uk/jobs/details/5855621595?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
gb-5855617098,5855617098,Data Analyst- Supply Chain,Data Analyst,Data Analyst,Data Analyst,Data Analyst,data analyst,1,1,Title rule,False,Sanderson,True,IT Jobs,gb,United Kingdom,GBP,"Hampshire, South East England",Hampshire,South East England,UK | South East England | Hampshire,"[""UK"", ""South East England"", ""Hampshire""]",51.080127,-1.298703,Remote,Contract,Full-time,2026-08-25 17:46:38+00:00,2026-08-25,2026,8,2026-08,2026-09-03,9,500.0,550.0,525.0,True,False,False,"Data Analyst- Supply Chain (Contract) £500-£550 pd via Umbrella Initially for 6 months / Mostly remote, 1-2 days per month required onsite Leading business is looking to recruit an experienced Data Analyst- Supply Chain to help drive smarter, data-led decision-making across the Supply Chain, Logistics and Commercial functions. You'll partner closely with stakeholders to understand business challenges, analyse complex operational data and deliver actionable insights that improve performance, ava…",https://www.adzuna.co.uk/jobs/details/5855617098?utm_medium=api&utm_source=aa0fc1e4,2026-09-03 11:48:58.970502+00:00,2026-09-03,2026-09-03,1
